text,media,label
"KOMPAS.com - Persebaya Surabaya hanya mampu bermain imbang 1-1 pada pekan ke-22 Liga 1 2023-2024 saat menjamu Persija Jakarta di Stadion Gelora Bung Tomo Surabaya, Sabtu (9/12/2023) sore.

Tampil dengan dukungan Bonek yang setia, Persebaya malah telat panas dan kewalahan membendung gempuran Ryo Matsumura dkk.

Hasilnya, Ernando Ari harus memungut bola terlebih dulu pada menit ke-7.

Berawal dari kerja sama dengan Hanif Sjahbandi, Maciej Gajos melepaskan tendangan keras dari dalam kotak penalti yang tak mampu di halau.

KOMPAS.com/SUCI RAHAYU Pemain Persebaya Surabaya Song Ui-young dijaga dua pemain Persija Jakarta saat laga pekan ke-22 Liga 1 2023-2024 yang berakhir dengan skor 1-1 di Stadion Gelora Bung Tomo Surabaya, Jawa Timur, Sabtu (9/12/2023) sore. Pemain Persebaya Surabaya Song Ui-young dijaga dua pemain Persija Jakarta saat laga pekan ke-22 Liga 1 2023-2024 yang berakhir dengan skor 1-1 di Stadion Gelora Bung Tomo Surabaya, Jawa Timur, Sabtu (9/12/2023) sore.

Gol tersebut bak tamparan yang membuat Kasim Botan dkk bangun dari tidur mereka. Persebaya kemudian mengambil kendali laga dengan bermain lebih agresif.

Kombinasi serangan Catur Pamungkas dan Paulo Henrique nyaris mengubah kedudukan pada menit ke-16.

Sayang, sundulan striker berkepala plontos tersebut masih belum menemui sasaran.

Baca juga: Hasil Persebaya Vs Persija 1-1: Gol Gajos Dibalas Bruno, Tuntas Tanpa Pemenang

KOMPAS.com/SUCI RAHAYU Tendangan pemain Persebaya Surabaya Paulo Hendrique berhasil ditangkap penjaga gawang Persija Jakarta Andritany Ardhiyasa saat laga pekan ke-22 Liga 1 2023-2024 yang berakhir dengan skor 1-1 di Stadion Gelora Bung Tomo Surabaya, Jawa Timur, Sabtu (9/12/2023) sore. Tendangan pemain Persebaya Surabaya Paulo Hendrique berhasil ditangkap penjaga gawang Persija Jakarta Andritany Ardhiyasa saat laga pekan ke-22 Liga 1 2023-2024 yang berakhir dengan skor 1-1 di Stadion Gelora Bung Tomo Surabaya, Jawa Timur, Sabtu (9/12/2023) sore.

Gol yang dinanti Persebaya akhirnya datang pada menit ke-23. Winger Bruno Moriera kembali muncul sebagai juru selamat.

Ia menunjukan skill penguasaan bola baik dan diselesaikan dengan tendangan keras yang tidak bisa dihalau Andritany Ardiyasa.

Setelah gol tersebut, Persebaya semakin gencar melakukan serangan. Namun, solidnya permainan tim berjuluk Macan Kemayoran membuat tidak ada lagi gol yang tercipta.

KOMPAS.com/SUCI RAHAYU Pemain Persebaya Surabaya Bruno Moreira berhasil menjebol gawang Persija Jakarta saat laga pekan ke-22 Liga 1 2023-2024 yang berakhir dengan skor 1-1 di Stadion Gelora Bung Tomo Surabaya, Jawa Timur, Sabtu (9/12/2023) sore. Pemain Persebaya Surabaya Bruno Moreira berhasil menjebol gawang Persija Jakarta saat laga pekan ke-22 Liga 1 2023-2024 yang berakhir dengan skor 1-1 di Stadion Gelora Bung Tomo Surabaya, Jawa Timur, Sabtu (9/12/2023) sore.

Persebaya pun harus rela berbagi poin dengan Persija setelah skor 1-1 bertahan hingga peluit panjang ditiup.

Hasil ini memperpanjang puasa kemenangan Persebaya sejak pekan ke-13 lalu. Selain hasil seri ini, empat laga lain Persebaya berakhir dengan kekalahan.

KOMPAS.com/SUCI RAHAYU Pemain Persebaya Surabaya Robson Duerte dan pemain Persija Jakarta mengejar bola saat laga pekan ke-22 Liga 1 2023-2024 yang berakhir dengan skor 1-1 di Stadion Gelora Bung Tomo Surabaya, Jawa Timur, Sabtu (9/12/2023) sore. Pemain Persebaya Surabaya Robson Duerte dan pemain Persija Jakarta mengejar bola saat laga pekan ke-22 Liga 1 2023-2024 yang berakhir dengan skor 1-1 di Stadion Gelora Bung Tomo Surabaya, Jawa Timur, Sabtu (9/12/2023) sore.

Rangkaian hasil buruk membuat tim kebangaan Kota Surabaya berada di ambang pintu degradasi.

Tim berada di posisi ke13 dengan total 24 poin, hanya terpaut 3 angka saja dari Arema FC yang berada di peringkat ke16.

Pelatih Persebaya Uston Nawawi nampak kurang puas dengan hasil imbang ini. Namun, ia tetap mengapresiasi kerja keras seluruh pemainnya yang berhasil memetik poin meskipun sempat tertinggal.

“Memang hasil belum memuaskan. Kami target tiga poin tapi bersyukur karena dapat satu poin,” ucapnya.

KOMPAS.com/SUCI RAHAYU Pemain Persebaya Surabaya Arief Catur dijaga pemain Persija Jakarta saat laga pekan ke-22 Liga 1 2023-2024 yang berakhir dengan skor 1-1 di Stadion Gelora Bung Tomo Surabaya, Jawa Timur, Sabtu (9/12/2023) sore. Pemain Persebaya Surabaya Arief Catur dijaga pemain Persija Jakarta saat laga pekan ke-22 Liga 1 2023-2024 yang berakhir dengan skor 1-1 di Stadion Gelora Bung Tomo Surabaya, Jawa Timur, Sabtu (9/12/2023) sore.

Ia menerangkan, sebenarnya secara permainan tim Persebaya tidak kalah. Banyak peluang tercipta di babak kedua.

“Tetapi, memang hasil ya itu tadi kami dapat satu poin. Tentunya pemain sudah maksimal,” tutur legenda hidup Persebaya tersebut.

“Mudah-mudahan di pertandingan selanjutnya kami dapat tiga poin,” pungkasnya.",kompas,olahraga
"KOMPAS.com - Atlet balap sepeda disiplin track, Bernard Benyamin van Aert, resmi lolos ke Olimpiade Paris 2024. Hal tersebut disampaikan Komite Olimpiade Indonesia (KOI/NOC Indonesia) pada Selasa (23/4/2024).

Bernard Benyamin van Aert lolos melalui kualifkasi negara untuk disiplin track nomor Omnium Putra melalui informasi resmi yang dikeluarkan Union Cycliste Internationale (UCI), Senin (22/4/2024).

Berdasarkan aturan UCI, ada 22 negara yang bisa lolos ke Olimpiade 2024 Paris dari tiga nomor perlombaan di disiplin track endurance.

""Alhamdulillah, setelah 20 tahun penantian panjang, akhirnya Indonesia kembali meloloskan atlet balap sepeda dari disiplin track, nomor omnium di Olimpiade,"" kata Ketua Umum Komite Olimpiade Indonesia, Raja Sapta Oktohari, dalam keterangan pers NOC Indonesia.

Baca juga: Atlet Rowing Putra Indonesia La Memo Lolos Olimpiade Paris 2024

Indonesia sebelumnya pernah meloloskan atlet balap sepeda dari disiplin track ke Olimpiade. Pada Olimpiade 2004, Santia Tri Kusuma yang turun di nomor point race putri berhasil mewakili Indonesia lolos ke Athena.

""Semoga lolosnya Bernard ke Paris 2024 menjadi motivasi buat atlet dari cabor-cabor lain untuk mengikuti jejaknya,"" ucap Okto.

""Perjuangan belum berakhir, harus tetap semangat dan tunjukkan hasil terbaik demi menjaga Indonesia Raya tetap bisa berkumandang dan Merah Putih tetap berkibar di Paris 2024,"" tuturnya.

Sementara itu, Kepala Pelatih Timnas Balap Sepeda Indonesia Dadang Haries Poernomo menjelaskan perihal kelolosan Bernard ke Paris 2024.

Bernard telah melalui perjalanan panjang untuk mengejar poin kelolosan menuju Paris 2024 sejak tahun 2023.

Baca juga: Timnas Indonesia Bekuk Australia, Asa ke Olimpiade 2024 Terjaga

""Timnas balap sepeda sudah menargetkan Bernard lolos. Alhamdulillah lolos dengan perjuangan yang sangat berat dan panjang melawan gempuran teknologi dari tim negara-negara besar yang setiap tahun berkembang,"" ujar Dadang.

Pada 2023, poin kualifikasi diambil dari dua terbaik dari tiga series UCI Nations Cup yang digelar di Jakarta, Mesir, dan Kanada. Kala itu Bernard terhenti di kualifikasi sehingga tidak mendapatkan poin.

Di Kejuaraan Asia 2023, pebalap 27 tahun itu menempati peringkat kelima sehingga gagal mendapatkan poin. Kemudian di World Championship di Glasgow, ia finis di urutan ke-20.

""Lalu Bernard dapat poin yang lumayan besar dalam Road to Paris 2024 setelah dapat perak di kejuaraan Asian Track Championship di New Delhi, India, ini yang bantu dongkrak poinnya,"" ujarnya.

""Lalu Bernard kembali tampil di UCI Track Nations Cup dan semuanya masuk final sehingga dapat poin. Di Adelaide finis ke-15, di Hongkong ke-17, dan kemarin terakhir di Kanada peringkat 11 dan alhamdulillah bisa lolos kualifikasi ke Olimpiade Paris 2024,"" ucap Dadang.

Baca juga: Rizki Juniansyah Lolos Olimpiade Paris, Sempat Absen Latihan 5 Bulan Usai Operasi

Menurut Dadang, di Olimpiade Paris 2024 untuk cabang balap sepeda disiplin track endurace ada tiga nomor yang diperlombakan, yaitu team pursuit, madison, dan omnium.

Lolosnya Bernard membuat Tim Indonesia sejauh ini secara resmi sudah meloloskan 11 atlet dari 8 cabang olahraga ke Olimpiade 2024 Paris.

Selain Bernard, ada dua atlet dari panahan, Fathur Gustafian dari menembak, Rifda Irfanaluthfi di nomor all araound senam, Rio Waida dari cabor surfing, Rahmad Adi Mulyono dan Desak Made Rita Kusuma Dewi dari sports climbing, dua atlet angkat besi, Eko Yuli Irawan (61kg) dan Rizky Juniansyah (73kg) dan Memo dari rowing.

Sejumlah cabor juga berpeluang menambah jumlah atlet Tim Indonesia di Paris 2024, seperti bulu tangkis, angkat besi, kano, rowing, atletik, renang, judo panjat tebing dan sepak bola yang sampai saat ini masih berjuang untuk meraih tiket ke Paris 2024.",kompas,olahraga
"KOMPAS.com - Area driving range, salah satu pilihan teknis dalam olahraga golf, menjadi alternatif untuk menyalurkan minat ketika bermain golf.

Tidak terkecuali di lapangan The Royale Krakatau Golf, Kota Cilegon, yang sudah ada sejak tahun 1975. Area driving range-nya menjadi daya tarik bagi para pecinta golf, termasuk para pemula baik pria maupun wanita.

Melihat animo yang besar, The Royale Krakatau Golf, di bawah PT Krakatau Sarana Properti (KSP), merenovasi area driving range untuk menambah beberapa fasilitas pelengkap lainnya.

""Driving range The Royale Krakatau Golf mengalami peningkatan secara komersialnya. Untuk itu, manajemen PT KSP melakukan beberapa renovasi area bangunan,"" kata Golf & Sports Center Manager PT Krakatau Sarana Properti (KSP), Valdi Roesmahyono, dalam siaran pers yang diterima, Senin (22/4/2024).

""Pada Maret kemarin, kami merenovasi dan menambah beberapa fasilitas, seperti penambahan area bay. Saat ini, kami memiliki 28 area bay, rencananya selama proses renovasi kurang lebih empat bulan kedepan (Juli), kami sudah bisa menambah 8 bay lagi dan fasilitas pelengkap lainnya,"" tuturnya.

Baca juga: Krakatau Golf Tournament 2024 , Turnamen Silaturahmi Jelang Ramadhan

Hal senada juga dikatakan Budi Haryadi, yang menjabat sebagai Supervisor Driving Range The Royale Krakatau Golf.

Ia menambahkan, saat ini animo penggemar driving range meningkat seiring populernya permainan olahraga golf di kalangan anak muda.

""Untuk para pelanggan driving range memang masih dikuasai 70 persen warga negara asing Jepang dan Korea yang umumnya banyak berkerja di Kawasan Industri Krakatau,"" tuturnya.

""Namun, saat ini banyak pemula dari anak-anak muda yang awalnya hanya coba-coba melatih kemampuan memukul. Namun, lama-lama demam driving range semakin bertambah, bahkan sampai di kalangan wanita,"" ujarnya.

Baca juga: Kevin Caesario Akbar Juara CEO Golf Hub, Modal Positif Tatap Turnamen 2024

Dia berharap adanya renovasi ini bisa menambah minat masyarakat untuk menekuni olahraga golf.

""Adanya renovasi pasti akan semakin meningkat dan harapan kami, akan banyak masyarakat pencinta olahraga golf, baik yang sudah mahir bermain maupun yang masih amatir, semakin mencitai olahraga ini,"" ucap Budi.",kompas,olahraga
"Jakarta: Legenda sepak bola Italia Fabio Cannavaro resmi ditunjuk sebagai pelatih baru Udinese pada Senin 22 April waktu setempat. Itu terjadi hanya beberapa jam setelah Udinese memecat pelatih sebelumnya, Gabriele Cioffi.



Dalam pernyataan yang dikutip dari laman resminya, Udinese mengatakan bahwa Cannavaro telah meneken kontrak sampai 30 Juni 2024. Kemudian, kapten timnas Italia yang menjuarai Piala Dunia 2006 itu juga membawa serta adiknya, Paolo Cannavaro, dalam tim kepelatihannya.



Cioffi dipecat setelah Udinese kalah 0-1 dari tim papan bawah lainnya Verona pada Sabtu 20 April lalu. Kekalahan itu membuat Udinese turun ke posisi 17 klasemen sementara atau hanya unggul selisih gol dengan Frosinone yang berada di zona degradasi teratas dengan koleksi 28 poin.



Baca juga: Tekuk AC Milan, Inter Milan Juara Serie A 2023/2024



Cannavaro yang kini berusia 50 tahun pernah menjadi pelatih di Timur Tengah dan Tiongkok sebelum menangani klub Serie C Benevento pada musim lalu. Prestasi terbaiknya sebagai pelatih sejauh ini hanya mengantarkan Guangzhou Evergrande sebagai juara Chinese Super League pada 2019 silam.



Selanjutnya, Cannavaro akan menjalani tugasnya barunya ketika Udinese menjamu AS Roma pada Jumat 26 Februari dini hari WIB. Setelah itu, Udinese masih memiliki agenda berat untuk bertahan di Serie A dengan menghadapi Bologna, Napoli, Lecce, Empoli dan Frosinone.",metrotvnews,olahraga
"Jakarta: Korea Selatan (Korsel) dipastikan menjadi lawan timnas Indonesia di Piala Asia U-23 2024. Itu terjadi setelah Korsel menaklukkan Jepang dengan skor 1-0 pada laga pamungkas Grup B di Stadion Jassim Bin Hamad, Doha, Qatar, Senin 22 April malam WIB.



Baik Korsel dan Jepang menurunkan banyak pemain pelapis ketika saling bertanding. Maklum saja, kedua tim memang sudah memastikan diri ke perempat final setelah memenangi dua laga sebelumnya. Namun, situasi itu membuat laga berlangsung alot, khususnya pada babak pertama.



Setelah skor kacamata 0-0 terbawa hingga turun minum, Korsel baru bisa mencetak gol penentu kemenangan setelah Kim Min-woo menanduk umpan tendangan sudut Lee Tae-Seok pada menit ke-75. Skor 1-0 tidak berubah sampai laga berakhir meski Jepang sudah berupaya meningkatkan intensitas serangan.



Baca juga: Timnas Indonesia Melaju Gagah ke Perempat Final Piala Asia U-23



Hasil pertandingan membuat Korsel finis sempurna sebagai juara Grup B dengan koleksi 9 poin. Mereka tercatat selalu menang sambil menjaga clean sheet (tidak kebobolan) dan sudah mencetak 4 gol dalam tiga laga fase grup yang dilakoni. Sementara itu, Jepang finis sebagai runner-up Grup B.



Regulasi tim peserta perempat final turnamen menyebutkan, juara Grup B bakal dipertemukan dengan runner-up Grup A, sedangkan runner-up Grup B bentrok dengan juara Grup A. Dengan begitu, Qatar bakal menghadapi Jepang pada Kamis 25 April malam WIB, dan Indonesia melawan Korsel pada Jumat 26 April dini hari WIB.",metrotvnews,olahraga
"Jakarta: Inter Milan memastikan diri sebagai juara liga Italia Serie A 2023/2024 setelah menaklukkan rival sekota AC Milan dengan skor 2-1 di Stadion Giuseppe Meazza, Selasa 23 April dini hari WIB. Namun, jalannya laga berlangsung panas dengan friksi antarpemain yang memaksa wasit mengeluarkan tiga kartu merah.



Inter Milan berhasil membuka skor pada menit ke-18 melalui gol Francesco Acerbi. Berawal dari skema sepak pojok, bola disundul Benjamin Pavard ke depan gawang yang langsung disambar Acerbi dengan tandukan ke gawang AC Milan yang dikawal Mike Maignan. Inter memimpin 1-0.



AC Milan nyaris menyamakan kedudukan pada menit ke-29. Rafael Leao berhasil lolos dari jebakan offside sebelum melepaskan sepakan datar, tetapi bola masih bisa diblok penjaga gawang Yann Sommer.



Sommer kembali melakukan penyelamatan gemilang pada menit ke-40. Kiper Inter ini menepis bola Davide Calabria di depan gawang. Skor 1-0 menjadi hasil akhir babak pertama.



Fans Inter langsung bersorak di awal babak kedua setelah Marcus Thuram menggandakan keunggulan pada menit ke-48. Saat itu, Thuram melepaskan tembakan mendatar dari dekat kotak penalti yang gagal diselamatkan Maignan. Inter menjauh 2-0.



Baca juga: Derby Milan Jadi Penentu Nasib Stefano Pioli di AC Milan



Pada menit ke-63, lapangan dipenuhi asap flare dari penggemar di tribun dan membuat pandangan para pemain kedua kesebelasan terganggu. Tapi Milan berhasil memperkecil ketertinggalan pada menit ke-79 setelah Fikayo Tomori menanduk bola yang dimuntahkan Sommer.e



Tensi panas tak terelakkan ketika Milan berusaha menyamakan kedudukan pada waktu yang tersisa. Keributan antarpemain pun terjadi hingga wasit memberi kartu merah untuk bek Milan Theo Hernandez dan bek Inter Denzel Dumfries pada menit 90+3.



Tak lama kemudian, ricuh antarpemain kembali terjadi dalam situasi tendangan sudut karena bek Inter Davide Calabria menyikut salah satu pemain Milan. Wasit lalu menghukum Calabria dengan kartu merah pada menit 90+7 dan keunggulan 2-1 untuk Inter tidak berubah hingga peluit panjang berbunyi.



Kemenangan ini membuat Inter Milan memenangkan gelar Scudetto ke-20 mereka. Skuat asuhan Simeone Inzaghi tersebut kini telah mengemas 86 poin, terpaut 17 angka dari AC Milan di peringkat dua. Torehan poin Inter sudah tidak bisa lagi dikejar Milan, meski menyisakan lima pertandingan lagi, demikian yang dikutip laman resmi Liga Italia.



Susunan Pemain



AC Milan: Mike Maignan; Davide Calabria, Matteo Gabbia, Fikayo Tomori, Theo Hernandez; Tijani Reijnders (Olivier Giroud 52'), Yacine Adli (Ismael Bennacer 68'); Yunus Musah (Noah Okafor 78'), Ruben Loftus-Cheek (Samuel Chukwueze 68'), Christian Pulisic; Rafael Leao.



Inter Milan: Yann Sommer; Alessandro Bastoni (Stefan de Vrij 88'), Francesco Acerbi, Benjamin Pavard; Federico Dimarco (Carlos Augusto 78'), Henrikh Mkhitaryan, Hakan Calhanoglu (Kristjan Asllani 84'), Nicolo Barella (Davide Frattesi 78'), Matteo Darmian (Denzel Dumfries 84'); Marcus Thuram, Lautaro Martinez.",metrotvnews,olahraga
"Jakarta: Pelatih timnas Yordania U-23, Abdullah Abu Zema, buka suara tentang kekalahan telak (1-4) skuadnya dari Indonesia pada laga pamungkas Grup A Piala Asia 2024 di Qatar, Minggu 21 April malam WIB. Menurutnya, Indonesia memang pantas menang dalam laga krusial tersebut.



Abu Zema menjelaskan, para pemainnya sudah diinstruksikan untuk mencetak gol lebih dulu agar dapat mengendalikan permainan dalam laga tersebut. Namun, strateginya tidak berjalan dengan baik karena Indonesia tampil solid dan bisa memanfaatkan peluang dengan lebih baik.



Seperti diketahui, Indonesia sudah unggul 2-0 pada babak pertama lewat gol tendangan penalti Marselino Ferdinan dan Witan Sulaeman. Setelah itu di babak kedua, Garuda Muda memperbesar keunggulan melalui gol Marselino dan Komang Teguh, sedangkan Yordania sempat memperkecil kekalahan berkat gol bunuh diri Justin Hubner.



""Kami mengucapkan selamat kepada Indonesia, mereka memainkan pertandingan yang luar biasa dan pantas menang hari ini,"" kata Abu Zema seperti dikutip dari laman resmi AFC, Senin (22/4/2024).



""Rencananya adalah mencetak gol terlebih dahulu dan jika kami melakukannya, saya pikir pertandingan akan menguntungkan kami, dan kami akan menang,"" tambahnya.



""Tapi setelah kebobolan gol pertama, tim Indonesia menguasai penuh permainan dan kami tidak mampu membalasnya. Tidak ada pembenaran atas kekalahan tersebut dan tidak ada alasan untuk tersingkir dari babak penyisihan grup,"" lanjutnya.



Baca juga: Timnas Indonesia Melaju Gagah ke Perempat Final Piala Asia U-23



Abu Zema lantas meminta maaf kepada suporter dan masyarakat Yordania. Sebab, tim asuhannya harus tersingkir lebih cepat sebagai juru kunci Grup A yang hanya memiliki 1 poin dengan statistik kurang baik, yakni hanya mampu mencetak 2 gol dari 36 total tembakan di sepanjang turnamen. Kemudian dia juga siap disalahkan dengan tren negatif ini.



""Para pemain bermain sangat baik di dua pertandingan pertama, di mana saat itu kami kurang beruntung. Namun hari ini, kami tidak bermain sesuai keinginan dan saya bertanggung jawab penuh atas kekalahan ini,"" kata Abu Zema



“Saya meminta maaf kepada para penggemar dan masyarakat Yordania, dan (sekali lagi) saya siap bertanggung jawab penuh atas hasil hari ini,” imbuhnya.",metrotvnews,olahraga
"Jakarta: Timnas U-23 melaju ke perempat final Piala Asia U-23 setelah menjadi runner up grup A. Indonesia mengoleksi enam poin dari tiga laga, unggul atas Australia dan Yordania.



Ketua Paguyuban Suporter Timnas Indonesia (PSTI), Ignatius Indro, mengaku bangga dengan pencapaian ini. Karena itu, ia meminta pasukan Shin Tae Yong untuk bermain lepas dan tanpa beban menyongsong perempat final.



Ditambah lagi, Garuda Muda berpotensi menghadapi salah satu tim kuat grup B, Korea Selatan dan Jepang. Saat ini, Korsel dan Jepang sama-sama mengoleksi tiga angka dari dua laga.



""Ini menjadi tantangan tersendiri bagi Timnas kita karena kedua tim tersebut memang adalah tim kuat Asia yang memiliki determinasi, fighting spirit yang juga tinggi serta memiliki kecepatan,"" kata Indro kepada Medcom.id.



""Namun kita jangan takut, bermain tanpa beban, disiplin yang harus dimaksimalkan dan jangan grogi. Bukan tidak mungkin kita bisa merepotkan mareka jika kita bermain lepas dan menunjukan permainan terbaik kita,"" paparnya.



""Sekali lagi kita harus bisa bermain dari kaki ke kaki dan mengurangi umpan-umpan panjang. Harapannya adalah bermainlah tanpa beban, nikmati pertandingan dan keluarkan permainan terbaik dan jangan grogi melawan tim sekelas Jepang atau Korea Selatan,"" bebernya.",metrotvnews,olahraga
"Muenchen: Manchester City memantau bintang Bayern Muenchen, Jamal Musiala sebagai target utama mereka untuk jendela transfer musim panas.



Gelandang 21 tahun ini secara luas dianggap sebagai salah satu prospek paling cemerlang di Eropa dan telah membuktikan dirinya sebagai pemain tim utama yang berpengaruh bagi Muenchen sejak melakukan debut seniornya pada 2020 lalu.



Musiala telah mencatatkan total 161 penampilan untuk raksasa Bavaria di semua kompetisi, mencetak 43 gol dan mencatatkan 30 assist, termasuk 12 gol dan tujuh assist dalam 36 pertandingan sejauh musim ini.



Pemain internasional Jerman dengan 27 caps itu telah memenangkan sembilan trofi di Muenchen, termasuk empat gelar Bundesliga, dan berharap untuk menambahkan gelar Liga Champions kedua ke dalam kabinetnya musim ini setelah tim asuhan Thomas Tuchel telah melaju ke semifinal.



Baca juga: Tuchel Puas dengan Performa Sempurna Bayern



Namun, kontrak Musiala hanya tersisa dua tahun lagi di Allianz Arena dan spekulasi mengenai masa depan jangka panjangnya di Jerman tersebar luas di tengah laporan ketertarikan dari sejumlah klub top Eropa.



Tekad Tinggi Guardiola Pinang Musiala



Laporan terbaru menunjukkan bahwa Man City telah mengungguli Liverpool, Barcelona dan Paris Saint-Germain dalam perlombaan untuk merekrut Musiala musim panas ini.



Menurut The Guardian, The Citizens 'merencanakan dorongan besar' untuk memikat Musiala ke Stadion Etihad menjelang musim baru dan telah mengidentifikasi sang gelandang sebagai target transfer utama mereka.



Laporan tersebut menambahkan bahwa manajer Pep Guardiola ingin memperkuat skuatnya dengan lebih banyak opsi lini tengah menyerang dan yakin Musiala adalah orang yang dapat meningkatkan kualitas bintang City yang sudah berbakat.



Diklaim bahwa City akan meningkatkan 'ketertarikan' mereka pada Musiala jika ada indikasi dari sang pemain bahwa ia akan terbuka untuk mencari tantangan baru di luar Muenchen, sementara mantan klub sang gelandang, Chelsea, juga dikatakan sedang memantau situasinya. (Jennifer Carorine Gouw/The Guardian)

",metrotvnews,olahraga
"Madrid: Jude Bellingham membawa Real Madrid menang dramatis 3-2 di El Clasico menghadapi Barcelona pada Senin, 22 April 2024 dengan golnya untuk membawa mereka unggul 11 poin di puncak La Liga.



Madrid dua kali bangkit dari ketertinggalan dengan Vinicius Junior dan Lucas Vazquez mencetak gol untuk menyamakan kedudukan melalui gol Andreas Christensen dan Fermin Lopez, sebelum Bellingham mencetak gol kemenangan pada menit-menit akhir.



Manajer tim, Carlo Ancelotti, memberikan pujian untuk pemain Inggris tersebut.



Baca juga: Hasil Liga Spanyol: Bellingham jadi Penentu Kemenangan Madrid di El Clasico



“Dia (Bellingham) datang di waktu yang tepat, dia bekerja sangat keras dalam pertandingan, sudah lama sejak dia mencetak gol dan hari ini dia mencetak gol yang bisa menjadi hal mendasar dalam memenangkan liga,” kata Ancelotti, dikutip dari France24.



Barcelona, yang berada di peringkat kedua, bangkit kembali dengan performa yang kuat setelah tersingkir dari Liga Champions di tangan Paris Saint-Germain, tetapi pertahanan terakhir mereka dihancurkan oleh Bellingham.



Memasuki injury time, pemain yang baru didatangkan tersebut berhasil memanfaatkan umpan terobosan. Alhasil, berkat tendangan keras Bellingham, Madrid unggul 3-2. (Jennifer Carorine Gouw/France24)

",metrotvnews,olahraga
"Doha: Timnas U-23 menyegel tiket perempat final Piala Asia U-23 setelah mengalahkan Yordania dengan skor 4-1 pada Minggu, 21 April. Dua gol dari Marselino Ferdinan dan satu gol dari Witan Sulaeman serta Komang Teguh memastikan kemenangan pasukan Shin Tae Yong.



Ketua Paguyuban Suporter Timnas Indonesia (PSTI), Ignatius Indro, menganggap penampilan timnas U-23 ketika mengalahkan Yordania adalah performa terbaik mereka sepanjang ditangani pelatih STY. Selain bermain menekan hingga menit akhir, para pemain menunjukkan efektivitas dan fighting spirit.



""Bisa dikatakan ini adalah permainan terbaik dari Timnas U-23 Indonesia saat ini. Di mana kita bisa memberikan tekanan kepada Yordania dari menit awal hingga menit akhir,"" ujar Indro dalam rilis kepada Medcom.id.



""Permainan dari kaki ke kaki begitu efektif dan sama sekali tidak terlihat grogi dan fighting spirit tinggi yang diperagakan pada pertandingan kali ini. Gol yang dicetak dari titik penalti oleh Marselino benar-benar meruntuhkan permainan Yordania,"" urainya.



""Ditambah gol kedua hasil umpan kaki ke kaki yang diselesaikan dengan baik oleh Witan Sulaeman dan Gol kedua Marselino yang juga hasil kerja sama yang apik menambah derita Yordania,"" jelasnya.



""Meskipun mendapat keuntungan dari own goal pemain kita namun kita berhasil kill the game lewat senjata lemparan ke dalam Pratama Arhan yang mampu diselesaikan oleh Komang,"" pungkasnya.",metrotvnews,olahraga
"Jakarta: Penyelenggara gelaran tahunan Run for Independence Day (RFID) M3KOM yang didukung penuh oleh Kementerian Pariwisata dan Ekonomi Kreatif Republik Indonesia (Kemenparekraf), menggelar Road to Running for Independence Day (RFID) 2024, sebagai rangkaian menuju perhelatan Fun Run tahunan yang selalu dinantikan oleh masyarakat luas.



Road to RFID 2024 ini diadakan dengan mengambil momentum Hari Kartini yang jatuh pada 21 April, dengan misi menggelorakan kembali semangat dan gaya hidup sehat di kalangan masyarakat urban, khususnya kaum perempuan, sebagai ujung tombak dalam mendukung gerakan gaya hidup sehat dan aktif.



Start dan finish Road to RFID 2024 ini berlangsung di Gedung Sapta Pesona, Kemenparekraf, sebagai simbol semangat mendukung kontribusi ekonomi kreatif yang diperkuat oleh sektor pariwisata. Road to RFID 2024 juga menjadi wujud komitmen masyarakat dalam mendukung sports tourism, khususnya dalam mempromosikan Indonesia sebagai destinasi kegiatan olahraga lari yang menarik bagi penggemar olah raga domestik, maupun mancanegara.



Menyambut acara ini, Sandiaga Uno, Menteri Pariwisata dan Ekonomi Kreatif Republik Indonesia, menyampaikan dukungannya, ""Kami sangat mendukung semangat komunitas dan masyarakat pecinta gaya hidup sehat untuk makin menggaungkan sports tourism yang membawa potensi ekonomi mencapai Rp19 Triliun. Kegiatan seperti Road to RFID 2024 tidak saja menumbuhkan gerakan-gerakan untuk meningkatkan kebugaran dan kesehatan di masyarakat, tetapi juga mendorong insan Indonesia kian aktif menggarap semua potensi, bergerak bersama, dan bergerak cepat.""



Sandiaga Uno menyampaikan dukungan dan apresiasi terhadap program Road to RFID 2024 yang digelar bertepatan dengan perayaan Hari Kartini sebagai bentuk dukungan kepada kaum perempuan untuk terus aktif menjadi ujung tombak dalam menggelorakan sports tourism di Indonesia. Ia juga menambahkan, bahwa menurut Global Report on Women in Tourism, perempuan berkontribusi terhadap 54 persen lapangan kerja di sektor Pariwisata.



Sementara itu Patricia Meilyn, Ketua Penyelenggara Road to RFID dari M3KOM, menambahkan, ""Kami mengapresiasi animo tinggi masyarakat dalam menumbuhkan budaya gaya hidup sehat, sekaligus ingin menggandeng jenama-jenama lokal agar siap mendunia. Semoga dengan semangat yang makin teguh dan jiwa raga yang sehat, masyarakat semakin kontributif dalam mengisi kemerdekaan Indonesia dengan produktivitas tinggi, seperti adagium health is the new wealth.""



RFID 2024 diharapkan menjadi momen yang makin memperkuat semangat kebersamaan dan kontribusi positif masyarakat untuk mewujudkan Indonesia sehat dan produktif, sekaligus memompa semangat masyarakat untuk memeriahkan dan mengikuti RFID 2024 pada tanggal 18 Agustus 2024.",metrotvnews,olahraga
